#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ISNT_WICKED;Is not wicked;N'est pas une méchante personne;Ist nicht ruchlos;;No es malvado;;;;;;;;;x
DEATH_EXECUTION_DROWNING_PIT_NO_KILLER;died thrashing in the drowning-pit;a été retrouvé[GetNoneE] mort[GetNoneE] noyé[GetNoneE] au fond d'un puits;starb wild um sich schlagend in der Wassergrube;;murió arrojado/a al pozo de ahogamientos;;;;;;;;;x
DEATH_EXECUTION_GARROTTING;was executed by garroting on the order of $KILLER$;a été étranglé[GetNoneE] sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ auf der Garrotte hingerichtet;;fue ejecutado/a con garrote por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_GARROTTING_NO_KILLER;was executed by garroting;a été étranglé[GetNoneE];wurde auf der Garrotte hingerichtet;;fue ejecutado/a con garrote;;;;;;;;;x
DEATH_EXECUTION_HORSES;was trampled to death by horses on the order of $KILLER$;est mort[GetNoneE] piétiné[GetNoneE] par des chevaux sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ von Pferden zu Tode getrampelt;;unos caballos le pisotearon hasta morir por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_HORSES_NO_KILLER;was trampled to death by horses;est mort[GetNoneE] piétiné[GetNoneE];wurde von Pferden zu Tode getrampelt;;unos caballos le pisotearon hasta morir;;;;;;;;;x
DEATH_EXECUTION_BACK_BREAKING;had [GetHerHis] back broken on the order of $KILLER$;est mort[GetNoneE] sur le chevalet de $KILLER$;wurde auf Geheiß von $KILLER$ der Rücken gebrochen;;[Root.GetHerHis] espalda fue rota por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_BACK_BREAKING_NO_KILLER;had [GetHerHis] back broken;est mort[GetNoneE] le dos brisé;wurde der Rücken gebrochen;;[Root.GetHerHis] espalda fue rota;;;;;;;;;x
DEATH_EXECUTION_WHEEL;was broken on the wheel by order of $KILLER$;est mort[GetNoneE] sur la roue de $KILLER$;wurde auf Geheiß von $KILLER$ gerädert;;fue roto/a en la rueda por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_WHEEL_NO_KILLER;was broken on the wheel;est mort[GetNoneE] sur la roue;wurde gerädert;;fue roto/a en la rueda;;;;;;;;;x
DEATH_EXECUTION_BOAR;was gored to death by a boar on the order of $KILLER$;est mortellement transpercé[GetNoneE] par une corne de sanglier, sur ordre de $KILLER$;wurde auf Geheiß von $KILLER$ einem Wildschwein zum Fraß vorgeworfen;;atacado/a hasta morir por un jabalí por orden de $KILLER$;;;;;;;;;x
DEATH_EXECUTION_BOAR_NO_KILLER;was gored to death by a boar;est mortellement transpercé[GetNoneE] par une corne de sanglier;wurde einem Wildschwein zum Fraß vorgeworfen;;atacado/a hasta morir por un jabalí;;;;;;;;;x
immortal;Immortal;Immortalité;Unsterblich;;Inmortal.;;;;;;;;;x
immortal_desc;This character has achieved eternal life and will never succumb to the ravages of old age. The character is not invincible though, physical injury will still hurt them.;Ce personnage est parvenu à vie éternelle, se préservant des affres de la vieillesse. Toutefois, ce personnage n'est pas invincible et peut toujours subir des blessures physique.;Diese Person hat Unsterblichkeit erlangt und wird niemals den Gebrechen des Alters erliegen. Unverwundbar ist sie allerdings nicht. Verletzungen haben den normalen Effekt.;;Este personaje ha conseguido la vida eterna y jamás sucumbirá a los estragos de la edad. Pero no es invencible, los daños físicos aún pueden herirle.;;;;;;;;;x
set_crown_focus;Set Crown Focus;Proclamer comme centre d'intérêt;Kronenfokus festlegen;;Fijar Enfoque de Corona;;;;;;;;;x
set_crown_focus_desc;Set [Root.Location.GetName] as your Crown Focus. [Root.Location.GetName] will be more likely to Prosper, and may receive special events. Only one County may be Crown Focus at a time.;En proclamant [Root.Location.GetName] comme centre d'intérêt de la Couronne, cette province sera au cœur du développement économique de votre domaine, ce qui se reflètera par une plus grande chance de prospérer et de recevoir des évènements particuliers. Seule une province peut être votre centre d'intérêt à la fois.;[Root.Location.GetName] zum Kronenfokus erklären. [Root.Location.GetName] wird mit größerer Wahrscheinlichkeit wirtschaftlich florieren. Nur eine Grafschaft kann zum Kronenfokus erklärt werden.;;Fija [Root.Location.GetName] como tu Foco de Corona. Es más probable que [Root.Location.GetName] prospere y pueda recibir eventos especiales. Solo puede haber un Condado a la vez como Foco de Corona.;;;;;;;;;x
unset_crown_focus;Unset Crown Focus;Retirer le statut de centre d'intérêt;Kronenfokus entfernen;;Retirar Foco de Corona;;;;;;;;;x
unset_crown_focus_desc;Remove Crown Focus from [Root.Location.GetName]. [Root.Location.GetName] will not lose any current modifiers, but will no longer receive special treatment.;Ne plus tenir compte en particulier de [Root.Location.GetName] dans le développement économique du domaine. En n'étant plus un centre d'intérêt de la Couronne, [Root.Location.GetName] ne perdra aucun des modificateurs déjà acquis, mais ne recevra plus de traitement de faveur.;Kronenfokus von [Root.Location.GetName] entfernen. [Root.Location.GetName] verliert keine aktuellen Modifikatoren, erhält aber keine weitere Sonderbehandlung.;;Retira Foco de Corona de [Root.Location.GetName]. [Root.Location.GetName] no perderá ninguno de los modificadores actuales, pero dejará de recibir tratamiento especial.;;;;;;;;;x
EVTOPTA_RIP_15100;Investigate! I must know who is behind it all.;Enquêtez ! Je dois savoir qui est derrière tout ceci.;Stellt Nachforschungen an! Ich muss wissen, wer dahintersteckt.;;¡Investigad! Debo saber quién está detrás de todo.;;;;;;;;;x
move_crown_focus;Set Crown Focus;Changer de centre d'intérêt;Kronenfokus festlegen;;Fijar Enfoque de Corona;;;;;;;;;x
move_crown_focus_desc;Set [Root.Location.GetName] as your Crown Focus. [Root.Location.GetName] will be more likely to Prosper, and may receive special events. Only one County may be Crown Focus at a time.;En proclamant [Root.Location.GetName] comme centre d'intérêt de la Couronne, cette province sera au cœur du développement économique de votre domaine, ce qui se reflètera par une plus grande chance de prospérer et de recevoir des évènements particuliers. Seule une province peut être votre centre d'intérêt à la fois.;[Root.Location.GetName] zum Kronenfokus erklären. [Root.Location.GetName] wird mit größerer Wahrscheinlichkeit wirtschaftlich florieren. Nur eine Grafschaft kann zum Kronenfokus erklärt werden.;;Fija [Root.Location.GetName] como tu Foco de Corona. Es más probable que [Root.Location.GetName] prospere y pueda recibir eventos especiales. Solo puede haber un Condado a la vez como Foco de Corona.;;;;;;;;;x
feeble_death;of poor physique;de sa faible constitution;an schlechter körperlicher Verfassung;;físico pobre;;;;;;;;;x
RULED_TOO_LONG_PENALTY;Ruled too long: $VAL|=+0$;Règne depuis trop longtemps : $VAL|=+0$;Zu lange Herrschaft: $VAL|=+0$;;Gobernó  demasiado mucho tiempo: $VAL|=+0$;;;;;;;;;x
heir_flavor_desc_default;Ascending to the throne at age [GetAgeYears] is;Monte sur le trône à l'âge de [GetAgeYears] ans;Thronbesteigung im Alter von [GetAgeYears];;Asciende al trono a los [GetAgeYears] años;;;;;;;;x;
heir_flavor_desc_1;Ascending to the throne at age [GetAgeYears] is;Accède au trône à l'âge de [GetAgeYears] ans;Thronbesteigung im Alter von [GetAgeYears];;Asciende al trono a los [GetAgeYears] años;;;;;;;;x;
SUCCESSION_HEIR_FULL_DESC;$HEIR_TITLE$ $HEIR_NAME$ - $HEIR_TRAIT_DESC$. Long live $NEW_TITLE$ $NEW_NAME$!;$HEIR_TITLE$ $HEIR_NAME$$HEIR_TRAIT_DESC$. Longue vie à notre $NEW_TITLE$ !;$HEIR_TITLE$ $HEIR_NAME$ - $HEIR_TRAIT_DESC$. Lang lebe $NEW_TITLE$ $NEW_NAME$!;;$HEIR_TITLE$ $HEIR_NAME$ - $HEIR_TRAIT_DESC$. ¡Viva $NEW_TITLE$ $NEW_NAME$!;;;;;;;;x;
SUCCESSION_DEAD_FULL_DESC;$DEAD_TITLE$ $DEAD_NAME$ $DEAD_RAND_FLAVOR_DESC$ at age [GetAgeYears]. [GetSubjectPronounCap] [GetDeathReason]. $DEATH_TRAIT_DESC$.;$DEAD_TITLE$ $DEAD_NAME$ $DEAD_RAND_FLAVOR_DESC$. [GetSheHeCap] [GetDeathReason] à l'âge de [GetAgeYears] ans. $DEATH_TRAIT_DESC$.;$DEAD_TITLE$ $DEAD_NAME$ $DEAD_RAND_FLAVOR_DESC$ im Alter von [GetAgeYears]. [GetSubjectPronounCap] [GetDeathReason]. $DEATH_TRAIT_DESC$.;;$DEAD_TITLE$ $DEAD_NAME$ $DEAD_RAND_FLAVOR_DESC$ a los [GetAgeYears]. [GetSubjectPronounCap] [GetDeathReason]. $DEATH_TRAIT_DESC$.;;;;;;;;x;
nick_the_defender;the Defender;la Protectrice;d. Verteidiger(in);;el Defensor;;;;;;;;;x
nick_the_legendary;the Legendary;la Légende;d. Legendäre;;el Legendario;;;;;;;;;x
graverobber;Graverobber;Pilleur de tombes;Grabräuber;;Ladrón de tumbas;;;;;;;x;;
graverobber_desc;This character is a known graverobber.;Ce personnage déterre des cadavres.;Diese Person ist ein verbriefter Grabräuber.;;Este personaje es un conocido ladrón de tumbas.;;;;;;;x;;
opinion_neglectful_parent;Neglectful Parent;Négligence parentale;Nachlässige Eltern;;Padre negligente;;;;;;;x;;
golden_mask;Golden Mask;Masque doré;Goldene Maske;;Máscara de oro;;;;;;;x;;
golden_mask_desc;This character wears an ornate golden mask. Only the most talented artisan could have made such a masterpiece.;Ce personnage porte un masque orné d'or. Seul le plus talentueux des artisans peut avoir conçu un tel chef-d'œuvre.;Diese Person trägt eine goldverzierte Maske. Sie muss von einem der talentiertesten Kunsthandwerker des Landes stammen.;;Este personaje lleva una máscara de oro ornamentada. Sólo el artesano más talentoso podría haber hecho tal obra maestra.;;;;;;;x;;
opinion_repulsed_deformity;Repulsed by Deformity;Difforme;Abstoßend und entstellt;;Rechazado por deformidad;;;;;;;x;;
martially_ambidextrous_desc;This character can wield a weapon in either hand with equal skill.;Ce personnage est parvenu à manier aussi bien les armes d'une main que de l'autre;Diese Person kann eine Waffe mit beiden Händen gleich gut führen.;;Este personaje puede empuñar un arma en ambas manos con la misma habilidad.;;;;;;;x;;
glass_eye;Glass Eye;Oeil de vitre;Glasauge;;Ojo de cristal;;;;;;;x ;;
glass_eye_desc;This character has a very lifelike glass eye. Only the most talented artisan could have made such a masterpiece.;Ce personnage porte un œil de vitre. Seul le plus talentueux des artisans peut avoir conçu un ouvrage aussi réaliste.;Diese Person hat ein absolut echt wirkendes Glasauge. Es muss von einem wirklich außergewöhnlichen Künstler geschaffen worden sein.;;Este personaje tiene un ojo de cristal muy realista. Sólo el artesano más talentoso podría haber hecho tal obra maestra.;;;;;;;x;;
opinion_inept_dancer;Inept Dancer;Deux pieds gauches;Unfähiger Tänzer;;Bailarín inepto;;;;;;;x;;
phantom_pain;Phantom Pain;Membre fantôme;Phantomschmerzen;;Dolor fantasma;;;;;;;;;x
phantom_pain_desc;This character is experiencing painful sensations in [GetHerHis] missing body part.;Ce personnage ressent toujours une impression de douleurs dans son membre amputé.;Diese Person hat Schmerzen in einem fehlenden Körperteil.;;Este personaje sufre sensaciones dolorosas en la parte ausente de [GetHerHis] cuerpo.;;;;;;;;;x
opinion_insane_ruler;Insane Ruler;Seigneur timbré;Geistesgestörter Herrscher;;Gobernante demente.;;;;;;;;;x
great_dancer;Great Dancer;Danseur accompli;Tänzertalent;;Gran bailarín;;;;;;;;;x
opinion_great_masquerade;Great Masquerade Ball;Grand bal masqué;Großer Maskenball;;Gran fiesta de disfraces;;;;;;;;;x
attending_masquerade;Attending Masquerade Ball;Est à un bal masqué;Teilnahme am Maskenball;;Asistir a fiesta de disfraces;;;;;;;;;x
forced_mask;Forced to Wear Mask;Mascarade imposée;Zum Tragen einer Maske gezwungen;;Obligados a usar máscara;;;;;;;;;x
forced_mask_desc;This character's liege has forced all subjects to wear a mask on a permanent basis.;Le suzerain de ce personnage impose à tous ses sujets le port du masque en permanence;Der Lehnsherr dieser Person hat allen Untertanen das Tragen einer Maske auferlegt.;;El señor de este personaje ha obligado a todos sus súbditos a usar máscara con personaje permanente.;;;;;;;;x;
crazy_cat_lady;Crazy Cat Lady;Folle aux chats;Verrückte Katzenfürstin;;Loca de los gatos;;;;;;;;;x
crazy_cat_lord;Crazy Cat Lord;Fou des chats;Verrückter Katzenfürst;;Loco de los gatos;;;;;;;;;x
convince_to_straighten_up_desc;Attempt to reason with §Y[This.GetBestName]§!, asking him to clean up his act. There is no guarantee that this will succeed, but having a high Learning, Diplomacy or Intrigue skill will help. However if he owes you a favor, you can force him to do as you ask.;Tenter de raisonner §Y[This.GetBestName]§! en lui demandant de se reprendre en main. La réussite n'est nullement garantie, mais une compétence élevée en érudition, une diplomatie ou en intrigue vous aidera. Cependant, si jamais [This.GetSheHe] vous doit une faveur, vous pourriez alors [This.GetHerHim] forcer à faire ce que vous souhaitez.;Versucht, §Y[This.GetBestName]§! zu überzeugen, sein/ihr Leben in Ordnung zu bringen. Es gibt keine Garantie auf Erfolg, aber hohe Bildung und Diplomatie hilft. Wenn man Euch einen Gefallen schuldet, könnt Ihr eine Gegenleistung einfordern.;;Intenta razonar con §Y[This.GetBestName]§!, pidiéndole que mejore su conducta. No hay ninguna garantía de que esto vaya a suceder, pero tener una gran habilidad de Aprendizaje, Diplomacia o Intriga ayudará. Sin embargo, si te debe un favor, puedes obligarle a hacer lo que pides. ;;;;;;;;;x
broken_non_aggression_pact_char_modifier;Non-Aggression Pact Breaker;A rompu un pacte de non-aggression;Nichtangriffspaktbrecher;;Rompepactos de No agresión;;;;;;;;;x
broken_non_aggression_pact_char_modifier_desc;This character has broken a Non-Aggression Pact and is considered untrustworthy;En reniant un pacte de non-aggression, ce personnage s'est montré indigne de confiance;Diese Person hat einen Nichtangriffspakt gebrochen und gilt als nicht vertrauenswürdig;;Este personaje ha roto un Pacto de no agresión y se considera poco fiable;;;;;;;;;x
other_claim_desc;This Casus Belli can be used by §Y$PRESSER$§! to press §Y$CLAIMANT$'s§! claim on the §Y$TITLE$§!.\nIf §Y$PRESSER$§! holds a higher tier title and is of the same dynasty as §Y$CLAIMANT$§!, or if §Y$PRESSER$§! is de jure liege of §Y$TITLE$§!, §Y$CLAIMANT$§! will also become a vassal of §Y$PRESSER$§!.;Ce casus belli peut être utilisé par §Y$PRESSER$§! pour revendiquer le titre de §Y$TITLE$§! au nom de §Y$CLAIMANT$§!.\n Si §Y$PRESSER$§! détient un titre d'un rang supérieur et appartient à la même dynastie que §Y$CLAIMANT$§!, ou si §Y$PRESSER$§! Est le suzerain coutumier de §Y$TITLE$§!, §Y$CLAIMANT$§! prêtera hommage à §Y$PRESSER$§! et deviendra son vassal.;Der Kriegsgrund kann von §Y$PRESSER$§! eingesetzt werden, um den Anspruch von §Y$CLAIMANT$'s§! auf §Y$TITLE$§! durchzusetzen.\nWenn §Y$PRESSER$§! einen Titel höherer Stufe hält oder aus derselben Dynastie wie §Y$CLAIMANT$§! stammt, oder wenn §Y$PRESSER$§! ein De-jure-Lehnsherr von §Y$TITLE$§! ist, wird §Y$CLAIMANT$§! außerdem zum Vasallen von §Y$PRESSER$§!.;;Este Casus Belli puede ser utilizado por §Y$PRESSER$§! para presentar la reclamación de §Y$CLAIMANT$§! sobre el §Y$TITLE$§!.\nSi §Y$PRESSER$§! tiene un título de nivel superior y es de la misma dinastía que §Y$CLAIMANT$§!, o si §Y$PRESSER$§! Es de señor de jure de §Y$TITLE$§!, §Y$CLAIMANT$§! también se convertirá en vasallo de §Y$PRESSER$§!.;;;;;;;;x;
CREATE_BARON_DESC;Raise up a suitable lesser courtier or local to govern this Holding as a vassal.;Extraire des petits courtisans ou des notables locaux un individu apte à se voir confier, après vous avoir prêté hommage, ce fief.;Erzieht einen angemessenen Höfling oder Einheimischen, um dieses Gebiet als Vasall zu regieren.;;Elevar a un cortesano menor o local conveniente para gobernar este dominio como vasallo.;;;;;;;;;x
ALL_VASSALS_INSANE_LAW;All Vassal Opinions lowered by §R-5§! for §Y25§! Months. §Y(Introduced Insane Law)§!\n;La folie de ce projet de loi choque l'ensemble de vos vassaux, dont l'opinion diminuera de §R-5§! pendant §Y25§! Mois\n;Die Haltung aller Vasallen wird für §Y25§! Monate um §R-5§! verringert. §Y(Wahnwitziger Gesetzeserlass)§!\n;;Todas las opiniones de vasallos se reducen en §R-5§! durante §Y25§! meses. §Y(Promulgó ley de locura)§!\n;;;;;;;;;x
ALL_DYNASTY_MEMBERS_MINUS_5;All Dynasty Member Opinions lowered by §R-5§! for §Y10§! Years. §Y(Disrespects Dynasty)§!\n;Cet affront à votre dynastie en choque les autres membres, dont l'opinion à votre égard diminuera de §R-5§! pendant §Y10§! ans.\n;Die Haltung aller Dynastiemitglieder wird für §Y10§! Jahre um §R-5§! verringert. §Y(Verachtet Dynastie)§!\n;;Todas las opiniones de miembros de la Dinastía se reducen en §R-5§! durante §Y10§! años. §Y(Deshonra a la Dinastía)§!\n;;;;;;;;;x
NUM_LEADER_TRAITS_FEWER_THAN;Leader Traits fewer than ;Nombre de traits de commandement en-deça de;Führungseigenschaften weniger als;;Menos Rasgos de líder de;;;;;;;;;x
